TIME,P1,P2,P3,P4,P5,P6,P7
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0009999999999999,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0019999999999999,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0029999999999999,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.004,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.005,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.006,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.007,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.008,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.009,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.01,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.011,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.012,2.0,1.999999999999992,0.2154989668084055,0.1310096700180908,2.0,0.1310096700180899,0.7189052564561991
0.013,1.9999999955402223,0.5218262353133057,0.818541223458294,0.6050066501652982,1.6021691676605907,0.6081212366126972,0.8537722532228484
0.014,1.7623511302628934,0.8778521183518602,0.0017594825645266,0.1220834726670989,0.142485212253539,0.9550970704846052,0.9003856114006119
0.015,0.4809189254019963,1.222818719308064,0.3148634479486331,0.3659562559277291,1.1983248701429916,0.487918117859187,0.7963473738593123
0.016,0.951108251693736,0.0098457996901688,1.4593330188290958,0.7995334266021328,0.6844796605756259,0.7274149516490059,0.8756363533448331
0.017,1.352649712242178,0.7438493331313546,0.1709780934554195,0.2830489252567404,0.2694898974395088,0.5648330221639313,0.9327166159883072
0.018,1.4128261335377112,0.7327352148711672,0.5767045885498631,0.3795514711027328,1.3398997677816922,0.0284641423689624,0.4739921518686419
0.019,1.8738902359567196,0.9036945704026438,1.579320040266503,0.7721900462844157,1.30200990387461,0.2886497241857718,0.7308600042543456
0.02,1.797304222308278,1.5853675092468922,0.9232088351874032,1.2869684086198112,1.2927304664057748,0.9013207954823766,0.9947100567471584
0.021,1.5880340035412928,1.320223717318937,1.2263744384278896,1.6933763505402415,1.5661018244146594,1.1308252107834604,1.105315209665674
0.022,1.53128712755922,1.6347031120321935,1.7303934410798911,1.754855834974065,1.6540062749742093,1.2785471069013643,1.3149515734060202
0.023,1.616027913070572,1.7448274465668403,1.2812431342426305,1.5525333307501636,1.5619185333222,1.3813568586908056,1.5764284042503434
0.024,1.734941602579273,1.660400240377518,2.0109128238222898,1.6363193608280238,1.573960846219372,1.3125112390492284,1.5311811883116668
0.025,1.882480792691619,1.7629687212788323,1.5553643936263697,1.7744296632511578,1.887515044225576,1.4105750998663311,1.5405869667654957
0.026,1.9507571121430356,1.843484955673208,1.5805078600393576,1.956991189231996,1.805252166545526,1.7083567024566308,1.6517053099526706
0.027,1.9518910369138849,1.7544117551679006,1.911589025237601,1.9612051903456649,1.7601656408554178,1.8429913249901115,1.7099567239631488
0.028,1.8520450891324547,1.860319157450719,1.6274041140856776,1.7475732876481085,1.9566441135792916,1.816358080533466,1.774261938593201
0.029,1.8404613573362292,1.836137634064381,2.0962421955230144,1.6881016211794404,1.8273939922201312,1.823423226818648,1.9219449769776145
0.03,1.842641391108906,1.7999021015131047,1.820747820700134,1.7789744176674058,1.7763404438473165,1.8328664282861984,1.9455759017036467
0.031,1.869771553542266,1.8798583033071925,1.719668745267263,1.9303378403283276,1.929114420396392,1.85212811864046,1.8863087342715263
0.032,1.9341082699804604,1.8347266360623296,1.8948564529592733,1.9630917082437889,1.84306232606295,1.912424796891612,1.883547203186425
0.033,1.9163717215421223,1.8350054173353856,1.6201278515332718,1.7966204558748209,1.8204845792839004,1.8972325646858947,1.8253837958269208
0.034,1.8911536993356248,1.858212117056342,1.9289195452103995,1.627796466741241,1.8704440968153129,1.7989622918546204,1.7632945750832885
0.035,1.855512648006095,1.7941532688047734,1.803667159506356,1.6283086059368532,1.8071726566260693,1.7568621709460437,1.7475181015154275
0.036,1.8321632883126784,1.7943190087639642,1.7440907871817015,1.7499530131798728,1.7624396716996888,1.7790831544567896,1.7534198466658226
0.037,1.8393380700492044,1.804257346268734,1.8630272709306168,1.88664120472162,1.7988951199649366,1.8197251475789855,1.7380535376304065
0.038,1.856477220505937,1.7807515866623738,1.6335959753272191,1.85537667445218,1.804660990074959,1.8331093700837413,1.7493874620327676
0.039,1.8693506189021087,1.812144991352609,1.8373967855412776,1.708150064189369,1.7789147526140694,1.784364546886555,1.764046991380008
0.04,1.8760965418222544,1.7985945885775712,1.7610860644028714,1.6252988502210803,1.8107355228649,1.7160986721439837,1.753976205573598
0.041,1.86362713225902,1.801546392553761,1.7414402785346186,1.675985918994432,1.8130378265533504,1.7082539841074071,1.7471100264402504
0.042,1.8561322139798733,1.8113220024925747,1.8559278882133865,1.808641861323688,1.7906735268861211,1.7645186472433776,1.7529362865169855
0.043,1.858476228972704,1.798896372333751,1.695584313259986,1.881218505709526,1.8063604379868037,1.8107487623649712,1.747619309838934
0.044,1.8565041857409152,1.8144914594537207,1.832302930038589,1.8224704588542189,1.8161192638822796,1.807816302587342,1.7584641413366613
0.045,1.8703719860047867,1.8132250725323675,1.7823849276571395,1.7246218473297543,1.807035280932344,1.7681794870520715,1.7797893256509791
0.046,1.876717038087275,1.8179576249437468,1.7616994084271074,1.6996823319867869,1.822543014386626,1.7363563478151685,1.795656575221295
0.047,1.8785967376278512,1.8298552830270496,1.8573995137228347,1.7734157670423252,1.8275284729638317,1.752713010755697,1.8052937003655272
0.048,1.8778173154933469,1.8250893140292532,1.7464684694903645,1.867320887390976,1.8266857915098316,1.80319513683758,1.8099984073560045
0.049,1.8789294408472823,1.836977465601684,1.844075956637736,1.8730741792600227,1.8297057935564445,1.8352722463948845,1.8048637066497708
0.05,1.87780694302355,1.8357797062185648,1.8159338625879096,1.8116984673936385,1.8381373334121387,1.820182982106228,1.8003332262348195
0.0510000000000001,1.8829761731308732,1.83935226517236,1.7931006007288408,1.7488279244108926,1.8406917825426343,1.7922170094731544,1.796236192991176
0.052,1.888621239202114,1.8399532161033345,1.8587251157459383,1.761323197501881,1.8477104968305489,1.7885041629879488,1.7959330155007744
0.053,1.8918276345325693,1.8431999765318008,1.7749712905129835,1.8325489492735905,1.8455951800950343,1.8047087820365115,1.803628883582464
0.0540000000000001,1.888029952272919,1.8421468935522705,1.839093448492929,1.8691212585628392,1.84309485296266,1.838557271464404,1.816948786362227
0.0550000000000001,1.8882110688863067,1.840334744974726,1.8223124041118643,1.8447590880270652,1.8421260822939935,1.8377156308840696,1.8206294850953373
0.0560000000000001,1.8862302555144748,1.8402099420913596,1.7972949250934014,1.785035535397298,1.8385334248278369,1.8074151021077092,1.8210637691030367
0.0570000000000001,1.8820748399162752,1.840112486345693,1.8534276099946891,1.7621600533089128,1.835979532606639,1.786634474079972,1.811303344424327
0.0580000000000001,1.884294581766092,1.8391115892449927,1.7892088674750426,1.7968359662235862,1.8390336447962077,1.792397886187159,1.800719826778208
0.0590000000000001,1.88444275651932,1.8409634279634903,1.832711489668426,1.8457539960743223,1.8390668834096944,1.8181638603719048,1.795662254770551
0.0600000000000001,1.886033736870152,1.8405260192526895,1.8212763048637128,1.8524456083655836,1.8399513967970789,1.8328169696201009,1.797873720578656
0.0610000000000001,1.8879489408160863,1.8422085259417464,1.8013398216790686,1.8148027318252824,1.8422921091428128,1.825039603253997,1.806066129885747
0.0620000000000001,1.8878242057938417,1.8428472058138397,1.8451452917583195,1.7771625206952757,1.8422729485009968,1.8060439572654088,1.8154641572160697
0.0630000000000001,1.8868381614003604,1.8430695037269684,1.80170520407289,1.7829825191819255,1.842925409304342,1.79767026859175,1.821730688182254
0.0640000000000001,1.8876122871808003,1.8441744170720875,1.8328777655102464,1.823133031476433,1.8447222831727303,1.8101150314825385,1.8223297694656944
0.0650000000000001,1.8883843482839908,1.8460697157825927,1.828871817853419,1.8528145030849328,1.8455861347912863,1.8292523824710785,1.8190482741700464
0.0660000000000001,1.889699821640636,1.8474309739506225,1.8125300935061963,1.842621394037515,1.846899802452807,1.83468921079949,1.814134308654572
0.0670000000000001,1.8915072823774548,1.8496438763808407,1.8471704736408303,1.80900227021022,1.8495518055167892,1.8242681844990507,1.8126503430222831
0.0680000000000001,1.8924869411849583,1.8511356402930916,1.8163894939675589,1.7929027121642092,1.850730156735176,1.8121163635528603,1.8151987243271648
0.0690000000000001,1.8934090203353933,1.8515794584086585,1.8373783220627236,1.812504681745256,1.8519224003579404,1.81410170283135,1.820978486415292
0.0700000000000001,1.893969053531304,1.8532998669101264,1.8368891535333487,1.844776345754432,1.853653400519452,1.8289810048653008,1.8269743030773824
0.0710000000000001,1.8944691142101808,1.8545063397030368,1.8238607156979068,1.8542210106229424,1.8542566732680092,1.8402336261273613,1.832526242854637
0.0720000000000001,1.895008066881901,1.8552205741088776,1.8496981272487536,1.8355340924160224,1.8557113943863288,1.8396474100176723,1.8331784628279355
0.0730000000000001,1.8959911584598648,1.8564019312701887,1.8273564045678192,1.8128026541819493,1.8572421192678223,1.828675161063888,1.831618610606261
0.0740000000000001,1.8967454741020768,1.8579304514307344,1.8416703941901784,1.8112137740796503,1.858634588571819,1.8229632466928647,1.8280300064926749
0.0750000000000001,1.8979831787212296,1.8576960823053836,1.842016228734808,1.8330388422677957,1.8587171313984328,1.828645919903476,1.825678870993237
