TIME,P1,P2,P3,P4,P5,P6,P7
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0009999999999999,2.0,1.999999999999999,1.9999999999999984,2.0,2.0,2.0,2.0
0.0019999999999999,2.0,1.999999999999999,1.999999999999998,1.9999999999999976,2.0,2.0,2.0
0.0029999999999999,1.9999999999999996,1.999999999999998,1.999999999999998,1.9999999999999976,1.9999999999999996,2.0,2.0
0.004,2.0,1.9999999999999984,1.999999999999998,1.999999999999999,1.9999999999999996,1.9999999999999996,1.9999999999999996
0.005,1.999999999999999,1.999999999999999,1.999999999999998,1.9999999999999984,1.9999999999999984,1.999999999999999,1.999999999999999
0.006,1.9999999999999996,1.9999999999999984,1.9999999999999984,1.9999999999999984,1.999999999999999,1.999999999999999,1.9999999999999984
0.007,1.9999999999999996,1.9999999999999984,1.9999999999999984,1.9999999999999984,1.999999999999999,1.999999999999999,1.9999999999999984
0.008,1.9999999999999996,1.9999999999999996,1.9999999999999996,1.999999999999999,1.999999999999999,1.999999999999999,1.9999999999999996
0.009,2.0,2.0,2.0000000000000004,2.0,1.9999999999999996,1.999999999999999,1.9999999999999996
0.01,2.0,2.000000000000001,2.0000000000000004,2.0000000000000013,2.0,1.9999999999999996,1.9999999999999996
0.011,2.0000000000000004,2.000000000000001,2.000000000000001,2.0000000000000013,2.0,2.0000000000000004,2.0
0.012,2.0000000000000004,1.999999999999989,1.8010148521556844,0.1310098084578939,2.0000000000000004,0.1310098084578935,0.1371734465452
0.013,1.999999997231963,1.1115328154443496,1.0456281652074857,0.6067222393243654,1.577536948312774,0.6081231105552377,0.4910329274749348
0.014,1.894480852967505,0.9758534102636656,0.6986490993889787,0.5580243183588113,0.0196753685387373,0.9021577438792336,0.3542296862686797
0.015,0.4098655639224228,1.2171755055057476,0.7270953088197132,0.7349538723543647,0.9971665544277504,0.5132919856220944,0.1995954891375848
0.016,1.0438507174754144,0.103320026166619,0.7123902231556335,1.3076154840141672,0.5221848220380096,0.7682250887632921,0.3309023744086062
0.017,1.3314274611467791,1.5496265026515763,0.5703684928143372,1.049877951634528,0.4572861130142016,0.7340422687125696,0.4038635080951871
0.018,1.417758436261507,1.4922688290548516,0.584687909073619,0.358239812630055,1.1557342739701264,0.3835277567742707,0.0339977156451014
0.019,1.8782150286948665,0.8952859474530459,0.6714330440555383,0.7600931521905779,1.3933178226768963,0.6658374024695023,0.4714325678482905
0.02,1.7409102746201626,1.4515896447759224,0.74896761849234,0.9146056069787348,1.2507834122941504,1.1172836454575947,1.036101700212849
0.021,1.5117419152882638,1.067458493082304,1.0468099710173446,0.9025994148807484,1.390920797727775,1.013180242047608,1.3718467774602183
0.022,1.4204512901347288,1.0956359255150083,1.367728927107398,0.8425316316698805,1.5765678401568033,1.0704206628999986,1.7893962060949309
0.023,1.549071497096295,1.5669702999576742,1.513113821454581,0.910730905996585,1.3851510740416997,1.2052674857553474,2.072734084782892
